Account, Num Uppercase Chars Mean,Total Characters STD,Flesch Reading Ease Mean, Count Blanks STD,Coleman Liau Index Mean, Flesch Kincaid Grade Level STD,Smog Index Mean,Count Numbers Mean, Count Punctuations STD, Automated Readability Index STD,Count Special Characters STD,Linsear Write STD, Count Sentences STD, Count Unique Words STD,Flesch Kincaid Grade Level Mean, Num Uppercase Words Mean, Num lowercase Words Mean,Count Numbers STD,Count Sentences Mean,Gunning Fog STD,Linsear Write Mean,Num Lowercase Chars Mean, Num Uppercase Chars STD, Flesch Reading Ease STD, Average Words Length STD,Class
361417698,11.14285714,26.84751601,73.58280318,4.591226969,25.29361373,3.417309546,11.53379925,1.904761905,3.445066142,4.386130412,3.445066142,0.403265035,1.108613974,4.441609073,4.523809524,1.238095238,12.76190476,2.327982202,2.095238095,5.120584775,1.067878698,77.95238095,5.045372366,28.45027255,1.515087419,1
361930545,6.236363636,37.6571133,68.55026339,6.214512474,18.87724565,5.711406595,8.066059556,0.872727273,4.917366762,7.716714477,4.917366762,0.56501579,1.41234229,5.920241228,2.872727273,1.072727273,8.327272727,1.402005647,2.072727273,6.640983727,0.962079545,45.76363636,7.954332465,50.57520626,2.120680137,1
361943550,4.662337662,41.20034846,69.59154747,8.608322801,14.96651196,4.532039573,9.851817593,0.194805195,3.019696962,5.323491917,3.019696962,0.358497098,1.428689487,7.531594217,3.649350649,0.857142857,12.88311688,0.603861192,1.896103896,5.499053853,0.923558072,60.77922078,4.101347228,37.95270278,2.053029152,1
362675330,11.05128205,30.72184385,77.41707526,5.089727443,23.86566065,3.801449601,11.14384297,2.743589744,3.608740941,3.488181909,3.608740941,0.337321218,0.843429959,4.680453009,5.102564103,1.128205128,13.1025641,2.852960215,1.820512821,5.124755594,0.961811548,78.33333333,5.8219246,24.16709617,1.174651818,1
363309757,3.476190476,36.1786873,52.32037012,6.547880514,21.9747747,5.689629345,8.876697625,0.571428571,3.467111431,9.488732373,3.467111431,0.658118293,1.952404181,6.248475551,3.238095238,0.304761905,7.247619048,1.399708424,1.638095238,8.465750146,1.203515878,40.92380952,3.417309546,50.10503004,3.707711349,1
363613274,2.333333333,25.31578339,23.33083333,5.656854249,19.41194444,11.04536102,7.726363178,0,2.624669291,11.39324336,2.624669291,1.051206318,2.828427125,5.436502143,11,0,5.666666667,0,3,15.46885394,1.645833333,35,0.471404521,79.05813289,2.777499988,1
363991245,2.409090909,37.84632776,31.54592095,6.85188639,15.50706177,2.279988401,6.833967792,0.068181818,2.328852447,7.5174977,2.328852447,0.579715202,0.965039716,6.036177092,0.272727273,0.886363636,9.977272727,0.330132706,0.477272727,4.198034172,0.686677538,46.63636364,2.1032246,50.38103095,1.650723817,1
364100451,8.416666667,35.31141069,53.94260691,6.362520124,18.4788985,4.141538814,8.080454594,1.395833333,3.673511013,6.991069314,3.673511013,0.553647529,1.423848219,6.046612559,2.1875,1.15625,7.541666667,1.960437699,1.1875,6.02294741,0.819473224,43.75,9.344858955,49.12949332,1.986237453,1
364271755,4.775,35.13257036,46.25473124,6.090155991,23.47178171,3.876128868,8.808131894,1.225,3.768205806,17.34322919,3.768205806,0.574126264,1.178982612,5.591008406,3.025,0.55,9.025,1.33205668,0.9,6.615836748,0.975277858,46.7,3.496337369,43.34260003,4.126415442,1
364275391,8.820512821,38.50353263,78.34993176,6.178901983,25.8309743,3.342000566,8.782135312,1.615384615,4.469930216,14.36420511,4.469930216,0.661117976,1.082403637,6.01543052,2.897435897,0.641025641,7.230769231,2.119692583,1.461538462,6.573929007,0.794291167,49.74358974,7.207089796,35.83332865,4.814207843,1
364732824,10.56756757,38.91273412,46.5499709,6.364922247,22.6910576,5.122887243,9.425078396,2.527027027,11.96101685,17.65586857,11.96101685,0.712985111,10.57918246,5.759420777,0.162162162,1.054054054,4.148648649,3.018962472,4.581081081,7.385224442,1.099881392,37.25675676,13.62537486,60.89831042,4.243790065,1
365257073,7.288888889,40.57250787,45.37699574,7.274375795,23.22377003,3.200617224,9.580745129,1.066666667,3.30536414,6.858625301,3.30536414,0.494473235,1.010072727,6.827468124,2.577777778,1.133333333,8.111111111,1.704894914,0.955555556,4.756422077,1.100350392,50.48888889,4.824116371,41.23360797,1.836294907,1
365644240,3.301886792,25.12638045,65.99788505,4.734082208,16.93855377,2.803141197,5.003409483,0.773584906,2.829937096,6.615581697,2.829937096,0.610650681,1.169811321,4.621370638,0.377358491,0.41509434,6.58490566,1.23840295,1.094339623,8.92441062,0.768888732,32.58490566,2.327723851,52.92211765,2.179416083,1
366081148,5.590551181,36.92899955,67.80213235,6.760758494,15.52045424,3.33871267,9.423934648,0.354330709,3.610817923,5.532062411,3.610817923,0.46730217,2.170773462,6.394651029,1.897637795,1.133858268,9.968503937,0.865139004,2.11023622,5.195941159,0.972529756,55.58267717,5.00449299,43.88805817,1.232859115,1
366407174,4.128205128,30.67738429,40.06956839,6.174644341,19.62944562,2.705340859,7.008681859,0.487179487,2.393559186,4.840498774,2.393559186,0.390547598,0.925921543,5.376673019,1.41025641,1.230769231,9.666666667,0.902185235,0.58974359,7.987367688,0.824905979,44.05128205,2.719157931,47.67177943,3.098482684,1
367414177,4.268292683,28.98275349,74.68403117,5.562259159,17.0299379,4.119569235,6.88409969,0.43902439,3.012565396,7.018897701,3.012565396,0.515102367,0.765092056,4.851758422,1.170731707,1.048780488,8.43902439,0.938311418,1,6.255169709,0.744339468,41,5.222019001,52.25510969,2.047468654,1
367670418,4.458333333,25.72267124,52.92819012,4.132988897,16.18036574,6.343741448,7.779077766,0.604166667,2.491304321,6.738029839,2.491304321,0.763980801,1.175376713,3.824207888,2.916666667,0.583333333,5.958333333,1.253986698,1.3125,8.079753377,0.910610123,33.16666667,5.593740301,54.68550336,1.660854473,1
368134512,5.315789474,37.38325214,75.90259552,7.481011152,15.14733526,3.683792792,6.678367584,0.929824561,2.919774759,8.059272226,2.919774759,0.480656221,1.84802724,6.875939735,1.385964912,0.666666667,10.1754386,1.374704423,1.666666667,6.229540909,0.837187989,51.52631579,4.562078223,46.16857569,2.622539023,1
368766578,5.078947368,39.14768896,47.93414492,6.656750474,22.27353382,4.470664616,10.394866,1.223684211,3.113587193,7.250666988,3.113587193,0.539195795,1.191788618,6.007612899,2.5,0.5,10.05263158,3.690666336,1.026315789,5.568664156,1.199021921,63.38157895,4.288181917,47.81915849,1.625500597,1
368801289,12.29411765,34.50544759,51.84107888,6.481274598,24.26983225,4.224113783,8.125651287,1.196078431,3.465766008,6.290114859,3.465766008,0.528155288,1.215053599,5.904728685,1,2.37254902,7.235294118,1.657065772,0.882352941,6.021682898,0.869165453,39.43137255,18.22118366,58.11513048,2.675175659,1
368834865,10.78947368,37.14362576,60.99566623,6.038244705,28.11156953,5.326079309,11.3776063,2.77443609,4.521192114,7.232129367,4.521192114,0.562173451,1.544595893,5.804043769,5.443609023,0.909774436,10.10526316,2.435997399,1.887218045,7.047627921,1.172165936,66.66917293,5.725621917,40.77752301,2.603412097,1
369285103,1.743589744,26.66235172,16.61863248,4.861933339,21.1698461,3.514036847,7.008681859,0.435897436,2.24735947,11.17065774,2.24735947,0.729877468,0.727952285,4.603117601,1.102564103,0.358974359,6.256410256,1.007532446,0.333333333,9.327974815,0.985867743,30.38461538,2.180542731,36.61998313,3.213255872,1
369540172,6.979166667,39.79810157,74.71188176,7.459351653,16.04187445,5.740897082,9.483992457,1.395833333,3.915724621,7.126754618,3.915724621,0.595649274,2.11968289,6.596736093,2.479166667,0.895833333,9.833333333,2.611988254,2.416666667,7.640790634,1.100870863,46.83333333,10.01351084,49.5595244,2.051117584,1
369869099,12.53913043,32.00594699,43.52804254,6.264588268,21.22844263,4.843985611,7.030212262,1.165217391,4.773778409,6.864446121,4.773778409,0.527846565,2.2116037,5.891033204,0.443478261,2.713043478,6.973913043,1.754152513,1.147826087,9.76444568,0.757766746,34.54782609,14.26475557,60.23268207,3.352999671,1
370263238,1.45,20.11566554,20.327625,4.409931972,16.93097976,2.012305891,4.75926265,0.4,2.517935662,11.39065412,2.517935662,0.660259065,0.591079521,4.120376196,0.475,0.475,5.675,0.969535971,0.275,7.145457178,0.699984427,23.6,1.88348082,40.387797,3.089184551,1
371832097,7.511627907,41.2895623,54.53489106,7.070659878,21.81045194,4.586147668,8.99280682,0.713178295,4.243207207,7.011680108,4.243207207,0.466557489,1.387445317,6.582568535,2.92248062,0.720930233,10.34883721,1.404278062,1.325581395,5.977889973,1.019883442,59.96899225,6.250725575,47.15392347,1.87274541,1
372589032,3.661417323,38.41195719,68.12230126,6.497489703,18.28525971,4.533190609,10.82726351,0.614173228,2.989265106,5.3660315,2.989265106,0.399536244,1.270232745,6.265638875,5.220472441,0.440944882,14.1023622,1.248919181,2.236220472,5.498086172,0.92002009,73.18110236,5.281404717,32.26146049,1.201840251,1
372835779,2.948717949,33.30008203,28.82927134,6.527844573,23.32228014,6.386931925,5.897510751,0.717948718,2.969492039,8.521142765,2.969492039,0.686090364,0.710584947,5.924020349,2.769230769,0.512820513,7.974358974,1.299876088,0.538461538,10.79188065,0.857820024,36.56410256,2.459400781,53.33909123,4.367550152,1
372841412,8.26,43.17768405,77.70443803,6.595028431,15.2886507,5.470977975,7.342157424,1.24,14.27446672,8.52146214,14.27446672,0.737111769,11.26239761,6.389491373,-0.22,1.3,6.64,2.258849265,4.28,6.002623606,0.964969021,36.84,8.187331678,60.42823992,2.180193192,1
373078372,12.975,40.48901085,71.30758327,6.450532924,27.08602823,4.570557953,9.965430802,2.85,3.993432108,9.017499506,3.993432108,0.463707331,1.1,6.089694163,3.4,1.575,8.4,3.328287848,1.7,6.534702196,1.02763369,61.325,7.069255619,39.90627591,2.071980778,1
373174563,4.901098901,42.04896772,70.00212506,7.363375394,15.05628234,4.853461884,7.190092899,0.516483516,3.207398463,4.861684956,3.207398463,0.449574988,1.34362849,6.851276019,2.21978022,0.967032967,11.08791209,1.11298665,1.428571429,7.465027318,0.837094781,54.92307692,5.900372395,49.67224773,1.066246923,1
374686451,1.272727273,27.48052466,7.153347108,4.028308917,24.40948049,5.778406297,9.853510054,0.136363636,1.808354121,10.05519668,1.808354121,0.88347507,1.097282519,3.694982079,2.295454545,0.022727273,5.045454545,0.404008837,0.522727273,9.998741274,1.411570248,33.56818182,1.008230591,29.32157261,2.629510551,1
374935732,4.292682927,30.23977155,20.11327251,5.558728686,24.28360017,2.898234298,6.94181425,0.756097561,2.53001024,7.436864661,2.53001024,0.657085544,0.882778589,5.144549451,0.87804878,0.804878049,6.073170732,1.099456358,0.414634146,11.34464005,0.985094137,32,5.886089026,39.1298369,2.060666417,1
374958505,10.39534884,40.61328127,76.89240079,6.324640833,14.40238509,4.452623026,9.833292554,1.046511628,5.929913352,5.005462644,5.929913352,0.452055979,3.158855281,6.08067273,2.813953488,1.279069767,9.813953488,1.363195432,3.697674419,5.616826004,0.829999867,61.69767442,10.10443038,39.01754654,1.609003098,1
375114767,13.65625,34.73268453,71.72077256,6.830466561,20.43643755,4.695306,9.570755764,2.265625,4.53114224,5.040229999,4.53114224,0.454529392,1.798368944,6.383572667,2.28125,3.046875,11.234375,3.265550238,2.015625,6.445852046,0.845765435,59.234375,14.87470457,48.44260047,1.923069589,1
375202148,2.948717949,22.73787978,17.1763295,4.708602783,22.27902719,3.216901454,5.801294298,0.333333333,1.549108458,10.03337579,1.549108458,0.839913569,0.552324596,4.487692278,1.102564103,0.538461538,4.794871795,0.857346333,0.282051282,6.364168635,1.005119489,25.74358974,2.872939332,36.73927717,3.055884321,1
375299270,2.703703704,32.46963866,30.21931917,6.087299288,12.78492315,3.583225666,5.768535088,0.277777778,3.122608825,5.792163404,3.122608825,0.579388827,2.323391518,5.377134948,0.555555556,0.722222222,7.796296296,0.650261106,0.833333333,9.374559576,0.735345702,35.77777778,2.113708603,51.08821975,1.594487315,1
375777649,2.425,25.6368753,27.13183333,5.203304239,19.0618264,1.756238879,7.197329627,0.85,1.993583457,7.405788439,1.993583457,0.477131498,0.770957197,5.118349343,0.375,0.85,8.675,1.194780315,0.425,4.013620543,0.767601352,39.25,2.279117154,45.43219039,1.957142487,1
375871540,8.65,38.60440389,40.1992187,5.862539979,23.77450339,3.591569991,8.460765443,1.5,4.584689193,9.215695187,4.584689193,0.632825613,1.584100691,5.847221562,0.525,1.55,6.675,2.097617696,0.875,7.133917283,0.975773155,42.3,6.239190653,54.13917673,2.713772107,1
376585827,4.375,32.09469388,70.66695454,9.7,11.19015053,5.286716845,5.246876046,0.45,10.21506241,7.698050685,10.21506241,0.726568302,8.649277426,4.504442252,-1.475,0.65,4.05,1.160818677,2.3,7.834270303,0.658961496,22.7,5.686332298,69.79412143,1.771414086,1
376588311,4.89010989,37.04166918,41.07555272,7.213614039,17.71072404,2.890172564,8.154075655,0.758241758,3.34679887,5.552533844,3.34679887,0.492282039,1.602437462,6.759286974,1.274725275,1.065934066,10.25274725,2.082584296,1.120879121,5.409931312,0.95121053,51.91208791,5.348206127,47.9614297,1.454337984,1
376821900,9.789473684,25.22002897,69.35548969,4.54890325,26.73573891,3.077485033,11.11605032,2.157894737,3.652589868,3.608314858,3.652589868,0.319637949,1.262335258,4.136855498,5.052631579,0.657894737,12.76315789,2.433605899,2.342105263,4.274387146,1.126377006,75.73684211,5.166480502,22.06168701,1.744692917,1
377287901,6.125,39.48346964,42.53611764,6.960558526,24.77661635,5.213204389,7.217280202,1.025,5.572196605,8.747374893,5.572196605,0.693708489,2.716155371,6.514934766,1.65,1.2,6.95,1.457523585,1.15,9.187403201,0.816975284,35.225,8.815292111,54.57889644,4.701083111,1
377770205,6.065217391,34.99932487,41.57829906,6.33951958,18.10967638,3.259492463,7.192192675,0.869565217,2.99629576,5.174534552,2.99629576,0.471714826,1.06432971,5.850411583,0.630434783,1.434782609,7.630434783,2.091480604,0.673913043,6.062894068,0.653571248,39.23913043,5.193650697,53.75646721,1.516706348,1
378212352,8.9,40.49530065,46.51421934,7.078841713,25.82652887,4.513244398,10.33200692,1.075,3.880641055,10.43790162,3.880641055,0.536021294,1.104253141,6.741244321,2.925,1.5,10.425,1.311249404,1.075,4.738694531,0.921661906,58.275,6.847627326,46.95210248,2.701026187,1
378228984,6.736842105,38.95253344,57.17933249,6.427358853,36.29926718,6.29321624,7.667042699,1.657894737,3.864122209,7.14291216,3.864122209,0.608341034,1.33978127,5.976407911,4.973684211,0.526315789,7.868421053,1.437767198,1.315789474,10.0237771,0.800597648,43.89473684,4.296168492,49.71190502,5.802181308,1
378239942,10.58870968,23.1179226,25.39083181,4.889750956,80.17090021,4.646365211,9.196642631,8.483870968,2.578968709,40.9504326,2.578968709,0.377746248,1.130183745,4.788794967,1.5,0.241935484,7.927419355,2.883445159,0.64516129,4.67869828,1.48948404,84.39516129,5.730523954,46.34553361,8.739437334,1
378331017,3.95,30.92733419,126.0439929,5.592629078,-41.9054105,8.733699102,6.187449219,1.775,28.25835054,10.30323941,28.25835054,0.926190808,27.36301107,2.138778857,-6.65,0.1,3.35,1.540900711,30.625,9.965100758,0.644523667,17.275,2.120731006,82.77103924,2.861502027,1
378376315,3.913043478,24.53053428,42.0156278,4.66765675,22.15574087,3.950119575,8.019735627,0.927536232,3.105036528,7.160360778,3.105036528,0.595572531,2.061743837,4.619120467,1.927536232,0.52173913,6.130434783,1.738888872,1.260869565,7.792450099,1.183568835,33.07246377,5.497665197,46.08960951,2.278942089,1
378396759,6.653225806,37.70990766,64.42160666,7.415637217,16.61628693,5.141443697,8.976923443,0.548387097,3.667599722,5.980175884,3.667599722,0.46520467,1.276131642,6.877287719,2.967741935,1.806451613,12.27419355,1.116986432,1.129032258,6.347196049,0.832220436,62.00806452,8.18441118,51.92862165,1.694833742,1
379121297,6.066115702,38.42082541,44.09067766,7.06452546,17.80516979,6.929445284,10.49281091,0.859504132,6.355581464,9.015206514,6.355581464,0.560838829,4.128527265,6.537393818,5.462809917,0.669421488,8.694214876,1.533675891,1.785123967,6.998750382,1.077767188,48.23966942,5.547295577,51.57175466,3.44378058,1
379274779,5.058823529,36.63027448,42.51552359,6.004291686,23.40583554,6.697506522,8.147623228,0.666666667,4.545383943,12.30802273,4.545383943,0.655575821,1.01013701,5.753958235,2.745098039,0.529411765,8.039215686,1.278274981,0.862745098,7.500832367,0.970387008,44.31372549,9.818773065,59.01511602,3.02579845,1
379406653,3.75,25.66854836,26.42713221,4.425776768,15.94424786,1.732050808,5.187718621,0.325,2.906780865,6.46942625,2.906780865,0.475335935,1.201821534,4.22426029,0,0.7,5,0.848159773,0.575,4.50895039,0.646796398,25.125,3.06390274,47.08575511,1.460454636,1
379444527,3.863636364,29.2957631,34.5156301,5.346080668,19.06644564,4.499483441,5.592681776,0.636363636,2.704736433,7.871583146,2.704736433,0.514845075,0.753435657,4.935691818,0.931818182,0.409090909,7.363636364,1.188790621,0.522727273,9.765971747,0.716049014,36.06818182,5.083801857,53.49070806,2.696460661,1
379472749,7,30.37498971,45.26397639,6.711184694,20.49330021,3.666060556,8.172556417,0.6,2.039607805,5.419938215,2.039607805,0.23659386,1.854723699,5.775811631,2.6,1.8,10.2,0.8,1.4,4.818309327,0.627950311,51.6,2.75680975,43.05872223,2.17502548,1
379972176,4.261904762,17.18500111,17.9774093,3.67878332,24.33948427,4.536823386,8.784845136,0.571428571,2.929635889,10.44106221,2.929635889,0.761414538,2.125991832,3.235292905,1.19047619,0.857142857,4.476190476,0.979379229,0.833333333,10.90988714,1.326634045,27.76190476,4.634546897,42.27638595,3.377893337,1
380003598,9.880952381,45.80283308,54.17122296,7.760407393,19.18512301,4.542068415,7.952517595,1.297619048,3.828079807,5.35266975,3.828079807,0.544852046,2.238696728,7.438437816,1.476190476,1.547619048,6.666666667,1.316378165,1.488095238,6.696850918,0.782000831,42.10714286,4.454544929,53.51971368,2.389687611,1
380103223,2.787234043,28.25163396,30.533242,5.298342285,24.28572539,5.03693915,7.285065019,1.234042553,3.422821711,7.243700065,3.422821711,0.658600197,1.97815137,4.742533623,2.234042553,0.382978723,7.234042553,1.665836522,1.042553191,9.157474865,1.10713568,36.89361702,3.261223959,47.12930732,2.979458781,1
380143624,10.57575758,34.71382415,62.78427031,5.343159852,31.12763084,5.018057384,10.17050967,1.96969697,4.118983355,8.242616938,4.118983355,0.500084306,1.058547786,5.136073112,5.696969697,1.015151515,9.272727273,1.740512786,1.590909091,6.972489014,1.156391493,59.90909091,7.069054641,38.6666594,3.001844433,1
380322177,3.534883721,34.1716312,59.19565351,6.859795001,17.42512124,3.757379615,7.58103798,0.651162791,2.075117204,5.856447867,2.075117204,0.624007255,0.997563283,6.438795342,2.302325581,0.697674419,9.744186047,0.937183334,1.069767442,6.151372726,0.92497423,44.79069767,2.847674181,47.5982729,1.93090701,1
381435936,13.30357143,39.11598074,78.59604158,6.967032425,14.38457786,5.646670276,10.05026593,1.678571429,3.720076187,5.469131372,3.720076187,0.383491796,2.246241191,6.448950832,2.589285714,2.571428571,11.19642857,2.096827049,2.910714286,5.662002177,0.861092074,58.83928571,18.09688178,44.11060945,1.336376153,1
381442087,8.507042254,42.54149753,64.5873817,6.052766716,26.04792534,6.114363368,7.362663783,1.676056338,5.110599819,8.336029205,5.110599819,0.721759459,2.243905542,6.235922452,2.281690141,0.816901408,6.225352113,1.933941811,2.084507042,10.29501204,1.027112516,38.04225352,10.05320107,55.44083371,4.32832036,1
381602776,5.775,34.89189555,55.72194114,6.40385626,21.66102834,4.728636167,7.472713022,0.625,3.278337994,9.081395214,3.278337994,0.482340627,0.998749218,5.954829972,1.2,1.15,7.325,1.04133328,0.95,8.202949417,0.711938894,37.45,5.918139488,55.58821076,3.188109783,1
381715808,7.351851852,36.35470074,20.69096551,6.267499507,26.268339,5.353613705,8.609512194,0.944444444,4.166131653,8.673468849,4.166131653,0.600196846,1.724212311,5.976864403,3.074074074,1.611111111,6.259259259,1.406554322,0.907407407,10.39387922,0.93571385,36.03703704,7.115859719,38.41590252,4.161842263,1
381753637,5.851351351,38.25074895,54.42631685,6.488569485,18.22072669,5.423281253,10.68204078,0.905405405,3.67706651,9.064642583,3.67706651,0.574885228,1.947118641,5.910891755,4.513513514,0.513513514,8.418918919,1.831916136,2.662162162,7.856283866,1.207730279,51.01351351,4.828637636,44.0605402,2.572419062,1
382041179,5.393442623,36.96670786,35.18806894,5.39695436,19.04540454,3.223219307,7.649401354,1,4.719660458,5.887214341,4.719660458,0.563330838,1.203551137,5.235748371,0.93442623,0.704918033,7.229508197,1.890441877,0.836065574,7.648886217,0.853380139,40.13114754,6.019854278,49.11758552,2.04148612,1
382089157,2.897435897,34.4536392,33.31032906,6.360731767,16.19192787,4.815463804,6.097856074,1.538461538,2.988692255,8.610027414,2.988692255,0.61382302,0.983760312,5.719730664,-0.128205128,0.538461538,6.897435897,2.318776798,0.487179487,10.15157025,0.670791957,30.1025641,10.0659234,61.10229731,2.296602154,1
382091413,7.891304348,37.43352646,39.13987014,6.289638011,24.21562383,4.158088208,8.861734389,1.108695652,3.013830752,5.424212987,3.013830752,0.480916183,0.835472994,5.968410858,2.717391304,1.282608696,6.913043478,1.54958986,0.673913043,5.602430028,0.874280114,45.13043478,4.873300198,43.55056477,1.670157617,1
382277476,6.730434783,35.36898559,86.64730273,7.328634572,17.60766349,5.198487493,8.547017611,3.808695652,3.478369564,5.183707643,3.478369564,0.456512186,1.135573604,6.421961375,2.408695652,1.226086957,12.35652174,5.590202069,2.12173913,6.596932798,0.94965889,63.90434783,4.86034842,42.26081718,1.580442163,1
382481131,10.81967213,33.65083049,57.11688982,6.084463276,25.13645981,5.180224112,11.66221847,1.475409836,4.042371657,6.034659024,4.042371657,0.457803658,1.3167925,5.874390646,5.426229508,1.31147541,11.93442623,2.053438199,1.655737705,5.682778459,1.066846088,78.14754098,4.967131958,39.60334654,1.925395521,1
382624095,6.229166667,41.05221946,73.10860966,6.837270207,12.71741845,6.553962701,7.110574732,0.625,16.90197176,9.193907146,16.90197176,0.633233605,15.83211344,5.803158563,1.5625,0.520833333,4.583333333,1.378782676,5.395833333,6.893516508,0.892608192,35.33333333,6.416903405,57.54979082,2.741554794,1
382920162,7.075,35.28423869,32.71089632,5.481559997,20.10141305,3.034695207,7.810382816,0.8,4.086257456,6.154013662,4.086257456,0.501082803,1.720283407,5.088221693,1.125,1.275,6.45,2.063976744,0.875,3.74005272,0.800827853,39.35,7.153277221,46.58629572,1.511152089,1
383684750,5.461538462,35.55205079,41.60345007,5.646191916,25.00412385,5.299073839,9.826774568,1.10989011,3.882839173,9.469557788,3.882839173,0.688711664,1.930628814,5.462831784,4.087912088,0.285714286,6.989010989,1.500553374,1.824175824,7.017175283,1.231118328,45.93406593,5.086737101,43.74869319,2.53931521,1
383744021,10,29.22755549,57.79625906,5.766281297,22.16903382,2.277608395,11.0704999,1.5,0.829156198,5.0771473,0.829156198,0.328460775,2.34520788,4.918078893,3.75,0.75,13.25,1.118033989,2,3.862928321,1.047446515,82.25,3.391164992,33.74621685,0.943713112,1
384049728,6.725,38.15526667,70.1339859,7.279251335,11.28518092,4.263507945,6.471759003,0.7,3.695943723,8.944352986,3.695943723,0.60284984,2.706935537,6.64661568,-1.35,1,6.225,1.8734994,2.15,7.51370803,0.692528197,34.5,6.942576971,65.47525537,2.233828168,1
384195951,8.446428571,33.63720285,62.66970075,5.335163244,23.9946829,4.066256113,8.945200988,2.017857143,4.226940745,5.70155483,4.226940745,0.416908658,1.129384879,4.924817411,3.035714286,0.857142857,9.892857143,2.51062792,1.285714286,4.964294032,0.97705937,63.25,4.690109818,42.44929944,1.582363202,1
384467809,6.05,35.99769958,42.15627504,5.471745608,21.26281649,4.176646382,8.950741114,0.85,4.445222154,8.299888584,4.445222154,0.617027924,1.464368465,5.410117836,2.575,0.875,8.375,1.295183385,1.175,6.934239816,0.949969237,45.525,6.127601488,46.87915665,2.234664477,1
385121466,12.68085106,36.57504363,43.53445408,3.875261933,27.5781045,4.625298982,9.748115249,0.829787234,5.859606916,7.373680077,5.859606916,0.327965966,0.763589721,4.2831008,2.574468085,1.595744681,6.191489362,0.974551701,0.723404255,5.66814065,0.816261709,42.55319149,8.887252125,48.4764654,2.334115519,1
385226809,2.6,11.58274579,19.679,4.409081537,27.85054359,3.655133376,4.271649255,1.8,1.854723699,12.02087798,1.854723699,0.601969155,0.489897949,4.019950248,2.8,0.2,4.4,1.6,0.4,13.13333334,0.546153846,19.8,2.870540019,25.58900123,5.256988086,1
386241819,3.577777778,41.85202622,44.79083823,8.070859027,18.38810712,2.8409701,7.894186652,0.733333333,2.681808861,7.278109098,2.681808861,0.584702346,1.252355805,7.009834362,1.8,1.244444444,10.51111111,1.323295549,0.822222222,4.202698593,0.899491412,49.93333333,3.441504121,47.22020635,1.814127437,1
386333906,4.333333333,39.11726577,58.48467269,6.977608175,16.83279293,3.899654754,7.742881309,1.11827957,3.620799104,5.729979262,3.620799104,0.531307288,1.211861827,6.449677129,2.268817204,0.655913978,8.688172043,2.304037888,1.161290323,6.593206486,0.932791839,46.62365591,4.582184607,47.25696412,1.643728335,1
386541691,6.339285714,38.59157873,83.87434992,6.750070861,16.25276486,5.284266211,8.099252548,1.125,3.275556893,8.222960935,3.275556893,0.561356052,1.856370032,6.274314948,2.071428571,0.678571429,8.357142857,2.146945505,2.267857143,7.710061518,0.941972298,47.53571429,4.145896361,44.23484926,2.173496519,1
387026133,5.625,32.67705617,32.66827989,5.180733539,27.63298049,7.304792947,7.113668394,0.7,3.296873519,9.825779402,3.296873519,0.676680393,0.860232527,4.606991969,2.2,0.625,4.825,1.228820573,0.6,9.673558964,0.963190861,27.75,8.699676718,62.0434502,5.578143107,1
387345665,10.64912281,34.3355072,71.28374014,7.04206243,25.79632542,5.406128324,10.12348401,1.929824561,4.181920371,9.790486036,4.181920371,0.562133459,1.516301083,6.529474806,3.421052632,1.087719298,11.54385965,3.116788997,2.263157895,7.078322226,1.108194986,68.68421053,6.755092239,44.51220569,2.535710455,1
387910538,8.154929577,36.8838524,74.9900549,7.398751215,18.30306205,5.068074574,8.862053757,1.042253521,4.671684703,5.408605596,4.671684703,0.503547254,1.51969155,6.141878709,2.464788732,1.563380282,11.64788732,1.73965044,1.830985915,6.587150327,0.928300007,62.66197183,7.710698416,47.84455825,1.875749387,1
387957169,3.625,37.71166099,25.13697262,7.71022049,23.11276542,3.673894392,7.573753117,0.625,3.097983215,7.552760488,3.097983215,0.423534962,1.197653957,7.214395332,1.55,0.875,11.025,1.088289943,0.625,7.786481812,0.70774787,48.95,6.007027135,41.00211255,3.545708088,1
389420114,6.781512605,42.78765994,78.80183517,6.904597699,19.64925919,5.33993777,8.087754333,1.201680672,4.0830998,6.305169532,4.0830998,0.541663016,2.347141712,6.898878181,1.848739496,0.537815126,8.899159664,1.280623745,2.537815126,7.602368753,0.852325595,49.29411765,4.763586785,46.67866112,3.04429653,1
389423471,6.630769231,37.19397419,35.36635855,6.558539309,25.1527004,5.894135085,8.755113103,0.661538462,3.912232372,7.95775777,3.912232372,0.518517175,1.24662859,6.359896542,2.461538462,0.892307692,9.107692308,1.193275042,0.876923077,9.880502572,0.898409909,46.70769231,6.597363648,52.09007828,3.045462989,1
391112740,3,21.65663871,39.33210714,4.290687591,31.94761587,7.133722731,8.827388168,0.7,1.5,11.36808031,1.5,0.795668392,0.6,4.243819035,5.1,0.2,5.3,1.004987562,0.8,9.512385698,1.162936508,30.8,2.607680962,53.87228042,5.28740906,1
391142014,5.179487179,33.37343003,31.58113269,5.237112795,26.00932746,4.095025124,7.942446987,1.435897436,4.0457606,9.797174577,4.0457606,0.718365662,1.072104605,4.986256589,2,0.653846154,5.730769231,1.815811916,0.653846154,8.652425764,1.013304126,34.97435897,5.792885977,43.9933236,3.076605694,1
